fact_id,company_id,ticker_id,price_id,date,ticker,adj_close,close,high,low,open,volume,exchange,company_name,sector,industry,marketcap,city,state,country
35596,47,47,11781,2019-10-01,AAPL,55.3234,56.1475,57.055,56.05,56.2675,139223000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35597,47,47,11780,2019-09-30,AAPL,55.1706,55.9925,56.145,55.1975,55.225,103910000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35598,47,47,11779,2019-09-27,AAPL,53.902,54.705,55.24,54.32,55.135,101408000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35599,47,47,11778,2019-09-26,AAPL,54.1656,54.9725,55.235,54.7075,55.0,75334000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35600,47,47,11777,2019-09-25,AAPL,54.4464,55.2575,55.375,54.285,54.6375,87613600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35601,47,47,11776,2019-09-24,AAPL,53.6212,54.42,55.6225,54.2975,55.2575,124763000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35602,47,47,11775,2019-09-23,AAPL,53.8774,54.68,54.96,54.4125,54.7375,76662000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35603,47,47,11774,2019-09-20,AAPL,53.6335,54.4325,55.64,54.3675,55.345,221652000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35604,47,47,11773,2019-09-19,AAPL,54.4292,55.24,55.94,55.0925,55.5025,88242400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35605,47,47,11772,2019-09-18,AAPL,54.875,55.6925,55.7125,54.86,55.265,101360000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35606,47,47,11771,2019-09-17,AAPL,54.3651,55.175,55.205,54.78,54.99,73274800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35607,47,47,11770,2019-09-16,AAPL,54.1681,54.975,55.0325,54.39,54.4325,84632400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35608,47,47,11769,2019-09-13,AAPL,53.8848,54.6875,55.1975,54.255,55.0,159053000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35609,47,47,11768,2019-09-12,AAPL,54.9538,55.7725,56.605,55.715,56.2,128907000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35610,47,47,11767,2019-09-11,AAPL,55.077,55.8975,55.9275,54.4325,54.5175,177158000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35611,47,47,11766,2019-09-10,AAPL,53.3798,54.175,54.195,52.9275,53.465,127112000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35612,47,47,11765,2019-09-09,AAPL,52.7566,53.5425,54.11,52.7675,53.71,109238000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35613,47,47,11764,2019-09-06,AAPL,52.5324,53.315,53.605,53.1275,53.5125,77449200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35614,47,47,11763,2019-09-05,AAPL,52.5374,53.32,53.4925,52.8775,53.0,95654800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35615,47,47,11762,2019-09-04,AAPL,51.5299,52.2975,52.37,51.83,52.0975,76752400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35616,47,47,11761,2019-09-03,AAPL,50.6702,51.425,51.745,51.055,51.6075,80092000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35617,47,47,11760,2019-08-30,AAPL,51.419,52.185,52.6125,51.8,52.54,84573600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35618,47,47,11759,2019-08-29,AAPL,51.4855,52.2525,52.33,51.665,52.125,83962000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35619,47,47,11758,2019-08-28,AAPL,50.6283,51.3825,51.43,50.83,51.025,63755200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35620,47,47,11757,2019-08-27,AAPL,50.2908,51.04,52.1375,50.8825,51.965,103493000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35621,47,47,11756,2019-08-26,AAPL,50.8648,51.6225,51.7975,51.265,51.465,104174000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35622,47,47,11755,2019-08-23,AAPL,49.9164,50.66,53.0125,50.25,52.3575,187272000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35623,47,47,11754,2019-08-22,AAPL,52.3354,53.115,53.61,52.6875,53.2975,89014800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35624,47,47,11753,2019-08-21,AAPL,52.3797,53.16,53.4125,52.9,53.2475,86141600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35625,47,47,11752,2019-08-20,AAPL,51.8181,52.59,53.3375,52.58,52.72,107537000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35626,47,47,11751,2019-08-19,AAPL,51.8156,52.5875,53.1825,52.5075,52.655,97654400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35627,47,47,11750,2019-08-16,AAPL,50.8672,51.625,51.79,50.96,51.07,110482000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35628,47,47,11749,2019-08-15,AAPL,49.6947,50.435,51.285,49.9175,50.865,108910000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35629,47,47,11748,2019-08-14,AAPL,49.9435,50.6875,51.61,50.6475,50.79,146190000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35630,47,47,11747,2019-08-13,AAPL,51.4757,52.2425,53.035,50.12,50.255,188874000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35631,47,47,11746,2019-08-12,AAPL,49.3843,50.12,50.5125,49.7875,49.905,89927600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35632,47,47,11745,2019-08-09,AAPL,49.51,50.2475,50.69,49.8225,50.325,98478800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35633,47,47,11744,2019-08-08,AAPL,49.9213,50.8575,50.8825,49.8475,50.05,108038000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35634,47,47,11743,2019-08-07,AAPL,48.844,49.76,49.89,48.455,48.8525,133458000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35635,47,47,11742,2019-08-06,AAPL,48.3434,49.25,49.5175,48.51,49.0775,143299000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35636,47,47,11741,2019-08-05,AAPL,47.4453,48.335,49.6625,48.145,49.4975,209572000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35637,47,47,11740,2019-08-02,AAPL,50.0661,51.005,51.6075,50.4075,51.3825,163448000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35638,47,47,11739,2019-08-01,AAPL,51.1483,52.1075,54.5075,51.685,53.475,216072000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35639,47,47,11738,2019-07-31,AAPL,52.2796,53.26,55.3425,52.825,54.105,277126000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35640,47,47,11737,2019-07-30,AAPL,51.2342,52.195,52.54,51.8275,52.19,135743000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35641,47,47,11736,2019-07-29,AAPL,51.4551,52.42,52.66,52.11,52.115,86693600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35642,47,47,11735,2019-07-26,AAPL,50.979,51.935,52.4325,51.785,51.87,70475600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35643,47,47,11734,2019-07-25,AAPL,50.8023,51.755,52.31,51.6825,52.2225,55638400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35644,47,47,11733,2019-07-24,AAPL,51.2072,52.1675,52.2875,51.7925,51.9175,59966400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35645,47,47,11732,2019-07-23,AAPL,51.2489,52.21,52.2275,51.8225,52.115,73420800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35646,47,47,11731,2019-07-22,AAPL,50.8514,51.805,51.8075,50.9025,50.9125,89111600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35647,47,47,11730,2019-07-19,AAPL,49.7152,50.6475,51.625,50.59,51.4475,83717200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35648,47,47,11729,2019-07-18,AAPL,50.4686,51.415,51.47,50.925,51.0,74162400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35649,47,47,11728,2019-07-17,AAPL,49.9017,50.8375,51.2725,50.8175,51.0125,56430000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35650,47,47,11727,2019-07-16,AAPL,50.1839,51.125,51.5275,50.875,51.1475,67467200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35651,47,47,11726,2019-07-15,AAPL,50.3581,51.3025,51.4675,51.0,51.0225,67789600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35652,47,47,11725,2019-07-12,AAPL,49.8894,50.825,51.0,50.55,50.6125,70380800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35653,47,47,11724,2019-07-11,AAPL,49.5091,50.4375,51.0975,50.4275,50.8275,80767200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35654,47,47,11723,2019-07-10,AAPL,49.8722,50.8075,50.9325,50.39,50.4625,71588400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35655,47,47,11722,2019-07-09,AAPL,49.3839,50.31,50.3775,49.7025,49.8,82312000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35656,47,47,11721,2019-07-08,AAPL,49.0845,50.005,50.35,49.6025,50.2025,101354000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35657,47,47,11720,2019-07-05,AAPL,50.1176,51.0575,51.27,50.725,50.8375,69062000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35658,47,47,11719,2019-07-03,AAPL,50.1618,51.1025,51.11,50.6725,50.82,45448000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35659,47,47,11718,2019-07-02,AAPL,49.7495,50.6825,50.7825,50.34,50.3525,67740800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35660,47,47,11717,2019-07-01,AAPL,49.46,50.3875,51.1225,50.1625,50.7925,109012000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35661,47,47,11716,2019-06-28,AAPL,48.5692,49.48,49.875,49.2625,49.67,124442000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35662,47,47,11715,2019-06-27,AAPL,49.0158,49.935,50.3925,49.8925,50.0725,83598800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35663,47,47,11714,2019-06-26,AAPL,49.0305,49.95,50.2475,49.3375,49.4425,104270000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35664,47,47,11713,2019-06-25,AAPL,47.9925,48.8925,49.815,48.8225,49.6075,84281200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35665,47,47,11712,2019-06-24,AAPL,48.7311,49.645,50.04,49.5425,49.635,72881600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35666,47,47,11711,2019-06-21,AAPL,48.7802,49.695,50.2125,49.5375,49.7,191202000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35667,47,47,11710,2019-06-20,AAPL,48.9471,49.865,50.1525,49.5075,50.0925,86056000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35668,47,47,11709,2019-06-19,AAPL,48.5569,49.4675,49.97,49.3275,49.92,84496800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35669,47,47,11708,2019-06-18,AAPL,48.6992,49.6125,50.0725,48.8025,49.0125,106204000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35670,47,47,11707,2019-06-17,AAPL,47.5802,48.4725,48.74,48.0425,48.225,58676400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35671,47,47,11706,2019-06-14,AAPL,47.298,48.185,48.3975,47.575,47.8875,75046000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35672,47,47,11705,2019-06-13,AAPL,47.644,48.5375,49.1975,48.4,48.675,86698400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35673,47,47,11704,2019-06-12,AAPL,47.6538,48.5475,48.9925,48.3475,48.4875,73012800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35674,47,47,11703,2019-06-11,AAPL,47.806,48.7025,49.0,48.4,48.715,107732000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35675,47,47,11702,2019-06-10,AAPL,47.2588,48.145,48.8425,47.905,47.9525,104884000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35676,47,47,11701,2019-06-07,AAPL,46.6624,47.5375,47.98,46.4425,46.6275,122738000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35677,47,47,11700,2019-06-06,AAPL,45.4526,46.305,46.3675,45.5375,45.77,90105200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35678,47,47,11699,2019-06-05,AAPL,44.795,45.635,46.2475,45.285,46.07,119094000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35679,47,47,11698,2019-06-04,AAPL,44.0833,44.91,44.9575,43.63,43.86,123872000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35680,47,47,11697,2019-06-03,AAPL,42.5275,43.325,44.48,42.5675,43.9,161584000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35681,47,47,11696,2019-05-31,AAPL,42.9618,43.7675,44.4975,43.7475,44.0575,108174000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35682,47,47,11695,2019-05-30,AAPL,43.7545,44.575,44.8075,44.1675,44.4875,84873600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35683,47,47,11694,2019-05-29,AAPL,43.5287,44.345,44.8375,44.0,44.105,113925000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35684,47,47,11693,2019-05-28,AAPL,43.7373,44.5575,45.1475,44.4775,44.73,111793000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35685,47,47,11692,2019-05-24,AAPL,43.9189,44.7425,45.535,44.655,45.05,94858800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35686,47,47,11691,2019-05-23,AAPL,44.0882,44.915,45.135,44.4525,44.95,146119000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35687,47,47,11690,2019-05-22,AAPL,44.8539,45.695,46.4275,45.6375,46.165,118994000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35688,47,47,11689,2019-05-21,AAPL,45.7913,46.65,47.0,46.175,46.305,113459000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35689,47,47,11688,2019-05-20,AAPL,44.9299,45.7725,46.0875,45.07,45.88,154449000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35690,47,47,11687,2019-05-17,AAPL,46.3802,47.25,47.725,46.69,46.7325,131516000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35691,47,47,11686,2019-05-16,AAPL,46.6453,47.52,48.1175,47.21,47.4775,132126000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35692,47,47,11685,2019-05-15,AAPL,46.8514,47.73,47.9375,46.505,46.5675,106179000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35693,47,47,11684,2019-05-14,AAPL,46.2968,47.165,47.425,46.3525,46.6025,146119000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35694,47,47,11683,2019-05-13,AAPL,45.5753,46.43,47.37,45.7125,46.9275,229722000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35695,47,47,11682,2019-05-10,AAPL,48.3876,49.295,49.7125,48.1925,49.355,164835000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35696,47,47,11681,2019-05-09,AAPL,49.0673,50.18,50.42,49.165,50.1,139634000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35697,47,47,11680,2019-05-08,AAPL,49.6003,50.725,51.335,50.4375,50.475,105358000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35698,47,47,11679,2019-05-07,AAPL,49.5905,50.715,51.855,50.2075,51.47,155055000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35699,47,47,11678,2019-05-06,AAPL,50.9643,52.12,52.21,50.875,51.0725,129772000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35700,47,47,11677,2019-05-03,AAPL,51.7637,52.9375,52.96,52.5575,52.7225,83569600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35701,47,47,11676,2019-05-02,AAPL,51.1281,52.2875,53.1625,52.0325,52.46,127985000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35702,47,47,11675,2019-05-01,AAPL,51.463,52.63,53.8275,52.3075,52.47,259309000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35703,47,47,11674,2019-04-30,AAPL,49.0551,50.1675,50.85,49.7775,50.765,186140000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35704,47,47,11673,2019-04-29,AAPL,50.0183,51.1525,51.4925,50.965,51.1,88818800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35705,47,47,11672,2019-04-26,AAPL,49.9425,51.075,51.25,50.53,51.225,74596400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35706,47,47,11671,2019-04-25,AAPL,50.1821,51.32,51.94,51.28,51.7075,74172800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35707,47,47,11670,2019-04-24,AAPL,50.6416,51.79,52.12,51.7625,51.84,70162400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35708,47,47,11669,2019-04-23,AAPL,50.7199,51.87,51.9375,50.975,51.1075,93292000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35709,47,47,11668,2019-04-22,AAPL,49.9987,51.1325,51.235,50.585,50.7075,77758000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35710,47,47,11667,2019-04-18,AAPL,49.8349,50.965,51.0375,50.63,50.78,96783200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35711,47,47,11666,2019-04-17,AAPL,49.6565,50.7825,50.845,49.6525,49.885,115627000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35712,47,47,11665,2019-04-16,AAPL,48.708,49.8125,50.3425,49.64,49.865,102786000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35713,47,47,11664,2019-04-15,AAPL,48.7031,49.8075,49.9625,49.5025,49.645,70146400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35714,47,47,11663,2019-04-12,AAPL,48.6151,49.7175,50.035,49.0525,49.8,111043000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35715,47,47,11662,2019-04-11,AAPL,48.6347,49.7375,50.25,49.61,50.2125,83603200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35716,47,47,11661,2019-04-10,AAPL,49.0429,50.155,50.185,49.545,49.67,86781200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35717,47,47,11660,2019-04-09,AAPL,48.7691,49.875,50.7125,49.8075,50.08,143073000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35718,47,47,11659,2019-04-08,AAPL,48.9158,50.025,50.0575,49.085,49.105,103527000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35719,47,47,11658,2019-04-05,AAPL,48.158,49.25,49.275,48.9825,49.1125,74106400.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35720,47,47,11657,2019-04-04,AAPL,47.8377,48.9225,49.0925,48.285,48.6975,76457200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35721,47,47,11656,2019-04-03,AAPL,47.7546,48.8375,49.125,48.2875,48.3125,93087200.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35722,47,47,11655,2019-04-02,AAPL,47.4295,48.505,48.615,47.7625,47.7725,91062800.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35723,47,47,11654,2019-04-01,AAPL,46.7499,47.81,47.92,47.095,47.91,111448000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35724,47,47,11653,2019-03-29,AAPL,46.4345,47.4875,47.52,47.135,47.4575,94256000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35725,47,47,11652,2019-03-28,AAPL,46.1339,47.18,47.39,46.8825,47.2375,83121600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35726,47,47,11651,2019-03-27,AAPL,46.0728,47.1175,47.44,46.6375,47.1875,119394000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35727,47,47,11650,2019-03-26,AAPL,45.6621,46.6975,48.22,46.145,47.915,199202000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35728,47,47,11649,2019-03-25,AAPL,46.1387,47.185,47.995,46.65,47.8775,175381000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35729,47,47,11648,2019-03-22,AAPL,46.7034,47.7625,49.4225,47.695,48.835,169631000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35730,47,47,11647,2019-03-21,AAPL,47.6911,48.7725,49.0825,47.4525,47.505,204137000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35731,47,47,11646,2019-03-20,AAPL,45.997,47.04,47.3725,46.1825,46.5575,124141000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35732,47,47,11645,2019-03-19,AAPL,45.5985,46.6325,47.2475,46.48,47.0875,126586000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35733,47,47,11644,2019-03-18,AAPL,45.9627,47.005,47.0975,46.4475,46.45,104879000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35734,47,47,11643,2019-03-15,AAPL,45.4983,46.53,46.8325,45.935,46.2125,156172000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35735,47,47,11642,2019-03-14,AAPL,44.914,45.9325,46.025,45.64,45.975,94318000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35736,47,47,11641,2019-03-13,AAPL,44.4202,45.4275,45.825,45.23,45.5625,124130000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35737,47,47,11640,2019-03-12,AAPL,44.2247,45.2275,45.6675,44.8425,45.0,129870000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35738,47,47,11639,2019-03-11,AAPL,43.7333,44.725,44.78,43.8375,43.8725,128044000.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35739,47,47,11638,2019-03-08,AAPL,42.269,43.2275,43.2675,42.375,42.58,95997600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
35740,47,47,11637,2019-03-07,AAPL,42.1688,43.125,43.61,43.005,43.4675,99185600.0,NMS,Apple Inc.,Technology,Consumer Electronics,2650000000000.0,Cupertino,CA,United States
